Freq	3K	5K	10K	15K	20K	25K	30K	35K	40K	50K	70K	100K	125K	150K	175K	200K	225K	250K	275K	296K
1.27536363	0.157924	0.154512	0.156382	0.156859	0.158084	0.156739	0.158267	0.157636	0.156031	0.149044	0.135263	0.120409	0.102933	0.0715937	0.0545365	0.0366852	0.022612	0.0121551	0.00564406	0.00287898
1.27719342	0.15744	0.153986	0.155891	0.156361	0.157582	0.156231	0.157767	0.157139	0.155535	0.148533	0.134777	0.119955	0.102498	0.0712677	0.0542757	0.0364962	0.0224631	0.0120617	0.00561994	0.00288413
1.27902321	0.15696	0.153462	0.155405	0.155867	0.157085	0.155725	0.15727	0.156647	0.155042	0.148024	0.134292	0.119502	0.102065	0.070942	0.0540136	0.0363078	0.0223161	0.0119705	0.00559771	0.00289118
1.280853	0.156483	0.15294	0.154924	0.155376	0.15659	0.155223	0.156775	0.15616	0.15455	0.147516	0.133807	0.119049	0.101634	0.0706167	0.0537502	0.0361199	0.0221711	0.0118817	0.00557727	0.00289997
1.28268279	0.156008	0.152419	0.154447	0.154887	0.156099	0.154722	0.156281	0.155675	0.154059	0.14701	0.133321	0.118597	0.101204	0.0702915	0.0534855	0.0359325	0.0220281	0.0117952	0.00555857	0.00291031
1.28451258	0.155536	0.151898	0.153974	0.154401	0.155609	0.154223	0.155789	0.155194	0.153569	0.146504	0.132835	0.118145	0.100775	0.0699664	0.0532195	0.0357453	0.0218868	0.0117112	0.00554149	0.00292204
1.28634237	0.155065	0.151378	0.153504	0.153916	0.155121	0.153724	0.155298	0.154714	0.153078	0.145998	0.132348	0.117692	0.100348	0.0696414	0.052952	0.0355584	0.0217474	0.0116298	0.00552595	0.00293492
1.28817216	0.154595	0.150858	0.153036	0.153432	0.154634	0.153226	0.154806	0.154236	0.152586	0.145492	0.13186	0.117238	0.0999214	0.0693163	0.0526831	0.0353717	0.0216097	0.011551	0.00551187	0.00294877
1.29000195	0.154125	0.150337	0.15257	0.152947	0.154147	0.152727	0.154315	0.153758	0.152092	0.144985	0.131371	0.116783	0.0994959	0.068991	0.0524128	0.035185	0.0214736	0.0114749	0.00549916	0.00296337
1.29183174	0.153654	0.149814	0.152104	0.152462	0.153659	0.152228	0.153822	0.15328	0.151596	0.144477	0.130879	0.116326	0.0990709	0.0686656	0.052141	0.0349984	0.0213391	0.0114015	0.00548774	0.00297851
1.29366153	0.153182	0.149289	0.151639	0.151976	0.153169	0.151726	0.153328	0.152801	0.151098	0.143966	0.130386	0.115868	0.0986461	0.0683398	0.0518678	0.0348116	0.0212061	0.0113307	0.00547754	0.00299396
1.29549132	0.152708	0.148761	0.151173	0.151487	0.152677	0.151222	0.152832	0.152319	0.150596	0.143453	0.12989	0.115407	0.0982214	0.0680136	0.051593	0.0346248	0.0210747	0.0112627	0.00546846	0.0030095
1.29732111	0.152231	0.14823	0.150706	0.150996	0.152182	0.150715	0.152333	0.151835	0.15009	0.142937	0.12939	0.114944	0.0977964	0.067687	0.0513168	0.0344378	0.0209447	0.0111973	0.00546044	0.00302493
1.2991509	0.151751	0.147695	0.150236	0.1505	0.151683	0.150204	0.15183	0.151347	0.149579	0.142416	0.128888	0.114478	0.0973708	0.0673598	0.0510392	0.0342507	0.0208161	0.0111345	0.00545339	0.00304001
1.30098069	0.151266	0.147156	0.149763	0.150001	0.151179	0.149689	0.151323	0.150854	0.149063	0.141892	0.128382	0.114008	0.0969443	0.067032	0.05076	0.0340634	0.020689	0.0110743	0.00544725	0.00305453
1.30281048	0.150776	0.146611	0.149286	0.149496	0.15067	0.149168	0.150811	0.150356	0.148541	0.141363	0.127872	0.113536	0.0965167	0.0667035	0.0504795	0.0338758	0.0205632	0.0110166	0.00544194	0.0030683
1.30464027	0.150281	0.146061	0.148805	0.148985	0.150155	0.148642	0.150294	0.149852	0.148013	0.140829	0.127358	0.113059	0.0960876	0.0663744	0.0501975	0.0336881	0.0204389	0.0109612	0.00543738	0.00308112
1.30647006	0.14978	0.145505	0.148318	0.148468	0.149634	0.14811	0.149771	0.149341	0.147479	0.140289	0.12684	0.112579	0.0956569	0.0660445	0.0499143	0.0335001	0.0203159	0.0109082	0.0054335	0.00309279
1.30829985	0.149272	0.144943	0.147826	0.147943	0.149105	0.14757	0.149242	0.148822	0.146937	0.139744	0.126318	0.112096	0.0952244	0.0657138	0.0496297	0.033312	0.0201944	0.0108574	0.00543023	0.00310315
1.31012964	0.148757	0.144374	0.147327	0.147412	0.148568	0.147024	0.148706	0.148296	0.146389	0.139192	0.125791	0.111608	0.0947898	0.0653824	0.0493441	0.0331238	0.0200744	0.0108086	0.00542748	0.00311201
1.31195943	0.148235	0.143799	0.146821	0.146872	0.148023	0.146469	0.148162	0.147761	0.145832	0.138634	0.125259	0.111117	0.0943529	0.0650501	0.0490572	0.0329355	0.0199558	0.0107618	0.00542518	0.00311923
1.31378922	0.147705	0.143216	0.146307	0.146324	0.14747	0.145907	0.147612	0.147216	0.145269	0.138069	0.124722	0.110622	0.0939137	0.0647171	0.0487694	0.0327472	0.0198387	0.0107168	0.00542325	0.00312469
1.31561901	0.147167	0.142626	0.145785	0.145767	0.146908	0.145335	0.147053	0.146663	0.144697	0.137498	0.124181	0.110124	0.0934721	0.0643832	0.0484808	0.032559	0.0197232	0.0106734	0.0054216	0.00312824
1.3174488	0.14662	0.142029	0.145254	0.145201	0.146336	0.144756	0.146486	0.146099	0.144118	0.13692	0.123635	0.109622	0.093028	0.0640486	0.0481913	0.0323708	0.0196092	0.0106315	0.00542016	0.00312978
1.31927859	0.146065	0.141425	0.144715	0.144626	0.145756	0.144167	0.145912	0.145525	0.14353	0.136335	0.123085	0.109117	0.0925814	0.0637133	0.0479013	0.0321828	0.0194969	0.0105909	0.00541882	0.00312923
1.32110838	0.145501	0.140814	0.144166	0.144041	0.145165	0.14357	0.145329	0.144942	0.142935	0.135743	0.12253	0.108609	0.0921323	0.0633772	0.0476108	0.0319951	0.0193863	0.0105514	0.00541749	0.00312651
1.32293817	0.144929	0.140195	0.143609	0.143448	0.144566	0.142963	0.144737	0.144348	0.142332	0.135145	0.121971	0.108099	0.0916808	0.0630405	0.04732	0.0318077	0.0192773	0.0105129	0.00541609	0.00312156
1.32476796	0.144348	0.13957	0.143042	0.142845	0.143957	0.142348	0.144138	0.143743	0.141722	0.134541	0.121408	0.107586	0.0912271	0.0627032	0.0470292	0.0316208	0.0191701	0.0104752	0.0054145	0.00311437
1.32659775	0.143758	0.138939	0.142466	0.142233	0.143339	0.141724	0.14353	0.143129	0.141104	0.13393	0.120841	0.107072	0.0907713	0.0623654	0.0467385	0.0314343	0.0190647	0.0104381	0.00541263	0.00310489
1.32842754	0.14316	0.138302	0.14188	0.141612	0.142712	0.141091	0.142915	0.142504	0.14048	0.133314	0.120271	0.106557	0.0903137	0.0620273	0.0464481	0.0312484	0.0189611	0.0104014	0.00541036	0.00309314
1.33025733	0.142555	0.137659	0.141286	0.140983	0.142076	0.14045	0.142292	0.14187	0.139849	0.132692	0.119697	0.106041	0.0898543	0.0616888	0.0461583	0.0310632	0.0188593	0.010365	0.0054076	0.00307913
1.33208712	0.141942	0.137012	0.140682	0.140346	0.141432	0.139802	0.141662	0.141226	0.139212	0.132066	0.119122	0.105524	0.0893937	0.0613502	0.0458692	0.0308787	0.0187594	0.0103286	0.00540423	0.00306291
1.33391691	0.141321	0.13636	0.14007	0.139701	0.14078	0.139145	0.141025	0.140573	0.138569	0.131435	0.118543	0.105008	0.0889321	0.0610115	0.0455812	0.030695	0.0186613	0.0102921	0.00540015	0.00304453
1.3357467	0.140694	0.135704	0.13945	0.139049	0.140121	0.138482	0.140382	0.139912	0.137921	0.130801	0.117964	0.104493	0.0884699	0.060673	0.0452945	0.0305122	0.018565	0.0102554	0.00539525	0.00302405
1.33757649	0.14006	0.135046	0.138822	0.13839	0.139455	0.137813	0.139734	0.139243	0.137269	0.130163	0.117382	0.103978	0.0880075	0.0603347	0.0450093	0.0303302	0.0184705	0.0102182	0.0053894	0.00300159
1.33940628	0.139421	0.134385	0.138187	0.137726	0.138783	0.137137	0.13908	0.138566	0.136613	0.129523	0.116801	0.103466	0.0875452	0.0599967	0.0447259	0.0301493	0.0183778	0.0101805	0.00538252	0.00297723
1.34123607	0.138777	0.133722	0.137545	0.137057	0.138106	0.136457	0.138421	0.137883	0.135954	0.12888	0.116219	0.102957	0.0870837	0.0596594	0.0444446	0.0299693	0.0182868	0.0101419	0.00537448	0.0029511
1.34306586	0.138128	0.133059	0.136897	0.136383	0.137424	0.135772	0.137759	0.137194	0.135292	0.128237	0.115637	0.10245	0.0866232	0.0593229	0.0441656	0.0297903	0.0181976	0.0101026	0.0053652	0.00292333
1.34489565	0.137476	0.132396	0.136243	0.135705	0.136738	0.135084	0.137094	0.1365	0.134627	0.127592	0.115056	0.101947	0.0861643	0.0589873	0.0438892	0.0296123	0.01811	0.0100622	0.00535458	0.00289407
1.34672544	0.13682	0.131734	0.135585	0.135025	0.136049	0.134393	0.136426	0.135801	0.133962	0.126948	0.114477	0.101448	0.0857075	0.0586529	0.0436156	0.0294354	0.0180239	0.0100207	0.00534251	0.00286349
1.34855523	0.136163	0.131074	0.134923	0.134344	0.135357	0.1337	0.135757	0.135099	0.133296	0.126305	0.113899	0.100954	0.0852533	0.0583199	0.0433452	0.0292596	0.0179393	0.00997793	0.00532892	0.00283174
1.35038502	0.135504	0.130416	0.134258	0.133661	0.134665	0.133005	0.135088	0.134395	0.132631	0.125663	0.113324	0.100465	0.0848022	0.0579885	0.0430781	0.0290848	0.0178561	0.00993388	0.00531371	0.00279899
1.35221481	0.134844	0.129762	0.13359	0.132978	0.133971	0.132311	0.134418	0.133689	0.131966	0.125024	0.112752	0.0999811	0.0843547	0.057659	0.0428145	0.0289111	0.0177742	0.00988844	0.00529684	0.00276544
1.3540446	0.134184	0.129112	0.132921	0.132297	0.133279	0.131618	0.133749	0.132983	0.131303	0.124387	0.112184	0.0995033	0.0839112	0.0573315	0.0425547	0.0287383	0.0176935	0.00984155	0.00527821	0.00273124
1.35587439	0.133526	0.128466	0.132251	0.131617	0.132587	0.130926	0.133082	0.132277	0.130642	0.123754	0.11162	0.0990316	0.0834722	0.0570063	0.0422989	0.0285665	0.0176138	0.00979315	0.00525781	0.00269659
1.35770418	0.132869	0.127827	0.131582	0.13094	0.131897	0.130236	0.132417	0.131572	0.129983	0.123125	0.11106	0.0985664	0.0830381	0.0566837	0.0420473	0.0283957	0.0175351	0.00974322	0.00523556	0.00266168
1.35953397	0.132215	0.127194	0.130913	0.130267	0.13121	0.12955	0.131756	0.130869	0.129329	0.122501	0.110505	0.0981081	0.0826093	0.0563638	0.0418	0.0282258	0.0174572	0.00969173	0.00521144	0.00262667
1.36136376	0.131564	0.126568	0.130247	0.129599	0.130527	0.128868	0.131099	0.130169	0.128679	0.121882	0.109956	0.0976566	0.0821863	0.0560469	0.0415571	0.0280567	0.01738	0.00963868	0.00518543	0.00259173
1.36319355	0.130917	0.125949	0.129583	0.128936	0.129849	0.128191	0.130446	0.129473	0.128033	0.121269	0.109412	0.0972124	0.0817694	0.0557332	0.0413188	0.0278885	0.0173034	0.00958408	0.00515752	0.00255703
1.36502334	0.130274	0.125339	0.128923	0.128279	0.129175	0.12752	0.129799	0.128782	0.127392	0.120663	0.108874	0.0967752	0.0813588	0.055423	0.0410852	0.027721	0.0172272	0.00952793	0.0051277	0.0025227
1.36685313	0.129637	0.124737	0.128267	0.127629	0.128508	0.126855	0.129158	0.128096	0.126758	0.120064	0.108343	0.0963454	0.0809548	0.0551164	0.0408563	0.0275542	0.0171513	0.00947031	0.00509598	0.00248888
1.36868292	0.129006	0.124145	0.127616	0.126987	0.127847	0.126198	0.128523	0.127417	0.126129	0.119471	0.107819	0.0959227	0.0805577	0.0548136	0.0406322	0.0273881	0.0170755	0.00941123	0.00506239	0.00245571
1.37051271	0.128382	0.123562	0.126971	0.126354	0.127194	0.125548	0.127896	0.126745	0.125508	0.118886	0.107301	0.0955073	0.0801677	0.0545149	0.0404129	0.0272226	0.0169998	0.00935076	0.00502697	0.00242328
1.3723425	0.127764	0.122988	0.126332	0.125729	0.126548	0.124907	0.127276	0.12608	0.124893	0.118309	0.106791	0.095099	0.0797847	0.0542204	0.0401983	0.0270578	0.016924	0.00928896	0.00498975	0.00239169
1.37417229	0.127155	0.122425	0.125701	0.125114	0.125911	0.124275	0.126665	0.125424	0.124286	0.11774	0.106288	0.0946975	0.0794091	0.0539302	0.0399885	0.0268934	0.0168479	0.00922593	0.0049508	0.00236098
1.37600208	0.126553	0.121872	0.125077	0.124508	0.125282	0.123653	0.126062	0.124777	0.123686	0.117179	0.105792	0.0943028	0.0790406	0.0536446	0.0397833	0.0267296	0.0167715	0.00916174	0.00491018	0.00233121
1.37783187	0.12596	0.121328	0.124461	0.123913	0.124663	0.123041	0.125468	0.124138	0.123094	0.116627	0.105304	0.0939146	0.0786793	0.0533635	0.0395826	0.0265663	0.0166947	0.00909648	0.00486796	0.00230241
1.37966166	0.125375	0.120795	0.123854	0.123328	0.124053	0.122438	0.124883	0.12351	0.12251	0.116082	0.104823	0.0935327	0.0783252	0.0530872	0.0393864	0.0264035	0.0166173	0.00903024	0.00482424	0.00227459
1.38149145	0.1248	0.120272	0.123256	0.122755	0.123453	0.121847	0.124306	0.122891	0.121934	0.115546	0.104349	0.0931567	0.0779781	0.0528156	0.0391945	0.0262411	0.0165391	0.00896314	0.00477909	0.00224775
1.38332124	0.124233	0.119759	0.122667	0.122192	0.122863	0.121266	0.123739	0.122283	0.121366	0.115018	0.103883	0.0927862	0.0776378	0.0525489	0.0390067	0.0260793	0.0164603	0.00889529	0.00473262	0.00222184
1.38515103	0.123676	0.119255	0.122088	0.121639	0.122282	0.120695	0.123182	0.121685	0.120807	0.114498	0.103424	0.092421	0.0773041	0.052287	0.0388229	0.025918	0.0163806	0.00882675	0.00468495	0.00219683
1.38698082	0.123128	0.118761	0.121518	0.121098	0.121712	0.120136	0.122633	0.121097	0.120255	0.113986	0.102972	0.0920607	0.0769767	0.0520299	0.0386428	0.0257571	0.0162999	0.00875769	0.00463616	0.00217267
1.38881061	0.122589	0.118276	0.120958	0.120567	0.121152	0.119587	0.122093	0.12052	0.119711	0.113482	0.102527	0.0917049	0.0766554	0.0517776	0.0384662	0.0255969	0.0162183	0.00868815	0.00458639	0.0021493
1.3906404	0.12206	0.1178	0.120408	0.120047	0.120602	0.119049	0.121562	0.119954	0.119176	0.112985	0.102088	0.0913531	0.0763396	0.0515301	0.0382929	0.0254372	0.0161357	0.00861828	0.00453575	0.00212661
1.39247019	0.121539	0.117332	0.119868	0.119537	0.120061	0.118521	0.12104	0.119397	0.118648	0.112495	0.101656	0.091005	0.0760291	0.0512871	0.0381226	0.0252782	0.016052	0.00854815	0.00448437	0.00210456
1.39429998	0.121027	0.116871	0.119337	0.119037	0.11953	0.118004	0.120525	0.118851	0.118127	0.112011	0.10123	0.0906602	0.0757235	0.0510486	0.0379551	0.0251199	0.0159672	0.00847786	0.00443235	0.00208302
1.39612977	0.120523	0.116418	0.118815	0.118546	0.119009	0.117496	0.120019	0.118315	0.117613	0.111534	0.10081	0.0903183	0.0754222	0.0508146	0.0377901	0.0249624	0.0158814	0.00840752	0.00437983	0.00206193
1.39795956	0.120028	0.115972	0.118303	0.118064	0.118496	0.116998	0.11952	0.117788	0.117107	0.111063	0.100395	0.0899788	0.0751249	0.0505846	0.0376273	0.0248058	0.0157944	0.00833719	0.00432692	0.00204119
1.39978935	0.119541	0.115532	0.1178	0.11759	0.117991	0.116508	0.119028	0.117271	0.116606	0.110598	0.0999855	0.0896414	0.0748309	0.0503586	0.0374664	0.0246502	0.0157063	0.00826696	0.00427373	0.00202071
1.40161914	0.11906	0.115097	0.117305	0.117125	0.117495	0.116027	0.118542	0.116762	0.116112	0.110137	0.0995805	0.0893056	0.0745398	0.0501364	0.0373072	0.0244956	0.0156172	0.0081969	0.0042204	0.00200041
1.40344893	0.118587	0.114667	0.116818	0.116666	0.117006	0.115554	0.118062	0.116261	0.115624	0.109681	0.0991798	0.0889711	0.0742511	0.0499176	0.0371494	0.0243422	0.015527	0.00812707	0.00416701	0.00198021
1.40527872	0.11812	0.114242	0.116339	0.116213	0.116524	0.115088	0.117587	0.115769	0.11514	0.109229	0.0987829	0.0886376	0.0739642	0.0497019	0.0369927	0.02419	0.0154359	0.00805755	0.0041137	0.00196004
1.40710851	0.117659	0.11382	0.115866	0.115767	0.116049	0.114629	0.117117	0.115283	0.114662	0.10878	0.0983894	0.0883048	0.0736787	0.0494891	0.0368369	0.0240392	0.0153439	0.00798838	0.00406054	0.00193982
1.4089383	0.117203	0.113401	0.1154	0.115325	0.115579	0.114175	0.116651	0.114804	0.114188	0.108335	0.0979988	0.0879722	0.0733939	0.0492789	0.0366816	0.0238899	0.015251	0.00791959	0.00400762	0.00191951
1.41076809	0.116751	0.112984	0.114941	0.114887	0.115115	0.113727	0.116188	0.114331	0.113717	0.107892	0.0976108	0.0876397	0.0731094	0.0490709	0.0365266	0.0237421	0.0151574	0.00785126	0.00395504	0.00189906
1.41259788	0.116304	0.112569	0.114486	0.114453	0.114655	0.113283	0.115729	0.113863	0.11325	0.107451	0.0972248	0.0873069	0.0728246	0.0488648	0.0363717	0.0235959	0.0150631	0.0077834	0.00390288	0.00187843
1.41442767	0.11586	0.112155	0.114036	0.114021	0.114199	0.112843	0.115271	0.113399	0.112785	0.107012	0.0968404	0.0869737	0.0725392	0.0486601	0.0362167	0.0234515	0.0149682	0.00771605	0.00385119	0.0018576
1.41625746	0.115418	0.111741	0.11359	0.113591	0.113746	0.112405	0.114814	0.11294	0.112323	0.106575	0.096457	0.0866397	0.0722525	0.0484566	0.0360613	0.0233089	0.0148729	0.00764924	0.00380005	0.00183653
1.41808725	0.114979	0.111327	0.113147	0.113162	0.113295	0.11197	0.114359	0.112484	0.111862	0.106137	0.0960744	0.0863049	0.0719641	0.0482538	0.0359053	0.0231682	0.0147772	0.00758299	0.00374952	0.00181524
1.41991704	0.114541	0.110913	0.112707	0.112734	0.112846	0.111537	0.113903	0.11203	0.111403	0.105701	0.0956919	0.085969	0.0716737	0.0480515	0.0357486	0.0230294	0.0146813	0.00751734	0.00369964	0.00179371
1.42174683	0.114104	0.110497	0.112269	0.112304	0.112399	0.111104	0.113448	0.111578	0.110944	0.105264	0.0953091	0.0856318	0.0713809	0.0478491	0.0355909	0.0228927	0.0145853	0.00745227	0.00365044	0.00177198
1.42357662	0.113666	0.110079	0.111832	0.111874	0.111951	0.110671	0.112991	0.111128	0.110485	0.104826	0.0949257	0.0852933	0.0710851	0.0476464	0.0354321	0.0227581	0.0144893	0.00738781	0.00360195	0.00175004
1.42540641	0.113229	0.109659	0.111396	0.111442	0.111504	0.110237	0.112533	0.110678	0.110026	0.104388	0.0945411	0.0849533	0.0707863	0.047443	0.0352721	0.0226255	0.0143934	0.00732398	0.00355419	0.00172792
1.4272362	0.11279	0.109236	0.11096	0.111007	0.111056	0.109802	0.112073	0.110228	0.109566	0.103949	0.0941551	0.0846118	0.070484	0.0472386	0.0351106	0.0224951	0.0142977	0.0072608	0.00350721	0.00170568
1.42906599	0.11235	0.108811	0.110523	0.110569	0.110606	0.109365	0.11161	0.109777	0.109105	0.103508	0.0937671	0.0842687	0.070178	0.0470328	0.0349477	0.0223667	0.0142024	0.00719824	0.00346096	0.00168334
1.43089578	0.111907	0.108382	0.110086	0.110127	0.110155	0.108925	0.111145	0.109326	0.108642	0.103065	0.0933769	0.0839239	0.0698681	0.0468253	0.0347832	0.0222405	0.0141075	0.00713633	0.0034155	0.00166097
1.43272557	0.111462	0.107949	0.109646	0.109681	0.109701	0.108482	0.110677	0.108872	0.108177	0.102621	0.0929841	0.0835774	0.0695542	0.046616	0.034617	0.0221163	0.0140132	0.00707508	0.00337079	0.0016386
1.43455536	0.111014	0.107512	0.109205	0.109231	0.109244	0.108036	0.110205	0.108417	0.107709	0.102174	0.0925884	0.0832293	0.0692362	0.0464044	0.0344491	0.0219942	0.0139195	0.00701449	0.00332684	0.00161632
1.43638515	0.110562	0.107071	0.10876	0.108776	0.108783	0.107585	0.10973	0.107959	0.107239	0.101725	0.0921895	0.0828795	0.0689139	0.0461904	0.0342794	0.021874	0.0138265	0.00695455	0.00328363	0.00159416
1.43821494	0.110107	0.106626	0.108313	0.108315	0.108319	0.10713	0.10925	0.107498	0.106765	0.101273	0.0917873	0.0825279	0.0685872	0.0459738	0.0341078	0.0217557	0.0137343	0.00689529	0.00324116	0.0015722
1.44004473	0.109648	0.106176	0.107863	0.107849	0.107851	0.10667	0.108767	0.107034	0.106288	0.100819	0.0913814	0.0821748	0.0682564	0.0457545	0.0339343	0.0216393	0.013643	0.0068367	0.0031994	0.00155051
1.44187452	0.109184	0.105721	0.107409	0.107378	0.107379	0.106206	0.10828	0.106566	0.105807	0.100362	0.0909717	0.08182	0.0679213	0.0455323	0.033759	0.0215246	0.0135525	0.00677877	0.00315833	0.00152915
1.44370431	0.108716	0.105262	0.106952	0.106901	0.106902	0.105735	0.107789	0.106094	0.105323	0.0999018	0.0905581	0.0814637	0.067582	0.0453071	0.0335818	0.0214116	0.013463	0.00672152	0.00311795	0.00150817
1.4455341	0.108243	0.104799	0.10649	0.106418	0.10642	0.10526	0.107293	0.105619	0.104835	0.0994392	0.0901405	0.0811058	0.0672387	0.0450789	0.0334026	0.0213	0.0133744	0.00666495	0.00307821	0.00148767
1.44736389	0.107766	0.104331	0.106025	0.105929	0.105934	0.104779	0.106794	0.10514	0.104342	0.0989737	0.0897189	0.0807465	0.0668916	0.0448477	0.0332216	0.0211899	0.0132867	0.00660907	0.0030391	0.00146767
1.44919368	0.107284	0.103859	0.105555	0.105435	0.105443	0.104293	0.10629	0.104656	0.103846	0.0985054	0.0892932	0.0803858	0.0665409	0.0446135	0.0330387	0.021081	0.0132	0.00655387	0.00300059	0.00144824
1.45102347	0.106797	0.103382	0.105082	0.104936	0.104947	0.103801	0.105783	0.104169	0.103346	0.0980344	0.0888634	0.0800238	0.0661867	0.0443763	0.0328541	0.0209733	0.0131142	0.00649936	0.0029627	0.00142943
1.45285326	0.106306	0.102902	0.104604	0.104431	0.104446	0.103304	0.105273	0.103678	0.102842	0.0975607	0.0884298	0.0796606	0.0658294	0.0441363	0.0326676	0.0208666	0.0130293	0.00644553	0.00292538	0.00141128
1.45468305	0.10581	0.102418	0.104123	0.103922	0.103941	0.102802	0.104759	0.103183	0.102334	0.0970844	0.0879922	0.0792962	0.0654693	0.0438936	0.0324794	0.0207607	0.0129452	0.00639239	0.00288862	0.00139385
1.45651284	0.105311	0.10193	0.103638	0.103409	0.103431	0.102296	0.104242	0.102684	0.101822	0.0966057	0.0875511	0.0789309	0.0651066	0.0436485	0.0322895	0.0206557	0.0128619	0.00633993	0.00285241	0.00137715
1.45834263	0.104807	0.101439	0.10315	0.102891	0.102918	0.101784	0.103723	0.102181	0.101307	0.0961248	0.0871065	0.0785646	0.0647418	0.0434009	0.0320981	0.0205512	0.0127793	0.00628817	0.00281674	0.00136122
1.46017242	0.1043	0.100945	0.102659	0.102371	0.1024	0.101269	0.103202	0.101676	0.100789	0.0956418	0.0866587	0.0781974	0.064375	0.0431514	0.031905	0.0204473	0.0126974	0.00623708	0.00278161	0.00134608
1.46200221	0.10379	0.100449	0.102165	0.101847	0.10188	0.10075	0.102679	0.101167	0.100268	0.0951568	0.086208	0.0778296	0.0640069	0.0429	0.0317105	0.0203437	0.0126161	0.00618665	0.00274702	0.00133177
